,destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,toCoupon_GEQ5min,toCoupon_GEQ15min,toCoupon_GEQ25min,direction_same,direction_opp,Y
3499,3,3,3,80,14,5,24,2,26,3,0,2,516,2,0,2,1,2,0,1,1,0,0,1,1
3500,3,3,3,80,16,4,1,2,26,3,0,2,516,2,0,2,1,2,0,1,1,0,0,1,1
3501,3,3,3,55,14,3,24,2,26,3,0,2,516,2,0,2,1,2,0,1,1,0,0,1,1
3502,3,2,3,80,10,5,1,2,26,3,0,2,516,2,0,2,1,2,0,1,0,0,0,1,1
3503,3,2,3,80,10,1,24,2,26,3,0,2,516,2,0,2,1,2,0,1,0,0,0,1,1
3504,3,2,3,80,10,2,1,2,26,3,0,2,516,2,0,2,1,2,0,1,0,0,0,1,1
3505,3,2,3,80,10,5,1,2,26,3,0,2,516,2,0,2,1,2,0,1,1,0,0,1,1
3506,3,2,3,80,16,4,1,2,26,3,0,2,516,2,0,2,1,2,0,1,0,0,0,1,1
3507,3,2,3,80,16,2,24,2,26,3,0,2,516,2,0,2,1,2,0,1,1,0,0,1,1
3508,2,4,3,55,16,2,24,2,26,3,0,2,516,2,0,2,1,2,0,1,0,0,1,0,0
3509,2,4,3,55,16,1,24,2,26,3,0,2,516,2,0,2,1,2,0,1,1,0,0,1,1
3510,2,4,3,80,16,5,1,2,26,3,0,2,516,2,0,2,1,2,0,1,0,0,0,1,1
3511,1,4,3,55,7,5,1,2,26,3,0,2,516,2,0,2,1,2,0,1,1,1,0,1,0
3512,1,4,3,55,7,2,24,2,26,3,0,2,516,2,0,2,1,2,0,1,1,1,0,1,0
3513,1,4,3,80,7,1,24,2,26,3,0,2,516,2,0,2,1,2,0,1,1,0,0,1,1
3514,1,4,3,80,7,3,1,2,26,3,0,2,516,2,0,2,1,2,0,1,0,0,1,0,1
3515,1,4,3,55,7,4,24,2,26,3,0,2,516,2,0,2,1,2,0,1,0,0,0,1,0
3516,1,4,3,55,7,5,1,2,26,3,0,2,516,2,0,2,1,2,0,1,1,0,0,1,0
3517,3,4,3,55,14,4,24,2,55,4,0,5,1072,3,0,1,2,2,2,1,0,0,0,1,1
3518,3,3,3,80,10,5,1,2,55,4,0,5,1072,3,0,1,2,2,2,1,0,0,0,1,1
3519,3,3,3,80,10,2,24,2,55,4,0,5,1072,3,0,1,2,2,2,1,0,0,0,1,0
3520,3,3,3,80,10,3,1,2,55,4,0,5,1072,3,0,1,2,2,2,1,1,0,0,1,1
3521,3,3,3,80,14,5,24,2,55,4,0,5,1072,3,0,1,2,2,2,1,0,0,0,1,0
3522,3,3,3,80,14,5,1,2,55,4,0,5,1072,3,0,1,2,2,2,1,1,0,0,1,1
3523,3,3,3,80,14,5,24,2,55,4,0,5,1072,3,0,1,2,2,2,1,1,0,0,1,0
3524,3,3,3,80,14,4,24,2,55,4,0,5,1072,3,0,1,2,2,2,1,1,0,0,1,1
3525,3,3,3,80,16,5,1,2,55,4,0,5,1072,3,0,1,2,2,2,1,0,0,0,1,0
3526,3,3,3,80,16,4,1,2,55,4,0,5,1072,3,0,1,2,2,2,1,1,0,0,1,1
3527,3,3,3,55,14,5,1,2,55,4,0,5,1072,3,0,1,2,2,2,1,0,0,0,1,0
3528,3,3,3,55,14,3,24,2,55,4,0,5,1072,3,0,1,2,2,2,1,1,0,0,1,1
3529,3,4,3,55,10,5,1,2,55,4,0,5,1072,3,0,1,2,2,2,1,0,0,0,1,1
3530,2,4,3,55,16,2,24,2,55,4,0,5,1072,3,0,1,2,2,2,1,0,0,1,0,1
3531,2,4,3,55,16,1,24,2,55,4,0,5,1072,3,0,1,2,2,2,1,1,0,0,1,1
3532,2,4,3,80,16,5,1,2,55,4,0,5,1072,3,0,1,2,2,2,1,0,0,0,1,1
3533,1,4,3,55,7,5,1,2,55,4,0,5,1072,3,0,1,2,2,2,1,1,1,0,1,0
3534,1,4,3,55,7,2,24,2,55,4,0,5,1072,3,0,1,2,2,2,1,1,1,0,1,0
3535,1,4,3,80,7,1,24,2,55,4,0,5,1072,3,0,1,2,2,2,1,1,0,0,1,1
3536,1,4,3,80,7,3,1,2,55,4,0,5,1072,3,0,1,2,2,2,1,0,0,1,0,1
3537,1,4,3,55,7,4,24,2,55,4,0,5,1072,3,0,1,2,2,2,1,0,0,0,1,1
3538,1,4,3,55,7,5,1,2,55,4,0,5,1072,3,0,1,2,2,2,1,1,0,0,1,0
3539,3,4,3,55,14,4,24,2,26,3,0,3,276,3,1,1,2,1,2,1,0,0,0,1,1
3540,3,3,3,80,10,5,1,2,26,3,0,3,276,3,1,1,2,1,2,1,0,0,0,1,1
3541,3,3,3,80,10,3,1,2,26,3,0,3,276,3,1,1,2,1,2,1,1,0,0,1,1
3542,3,3,3,80,14,5,1,2,26,3,0,3,276,3,1,1,2,1,2,1,1,0,0,1,1
3543,3,3,3,80,14,5,24,2,26,3,0,3,276,3,1,1,2,1,2,1,1,0,0,1,1
3544,3,3,3,80,16,4,1,2,26,3,0,3,276,3,1,1,2,1,2,1,1,0,0,1,1
3545,3,3,3,55,14,3,24,2,26,3,0,3,276,3,1,1,2,1,2,1,1,0,0,1,1
3546,3,2,3,80,10,5,1,2,26,3,0,3,276,3,1,1,2,1,2,1,0,0,0,1,1
3547,3,2,3,80,10,1,24,2,26,3,0,3,276,3,1,1,2,1,2,1,0,0,0,1,1
3548,3,2,3,80,10,2,1,2,26,3,0,3,276,3,1,1,2,1,2,1,0,0,0,1,0
3549,3,2,3,80,10,5,1,2,26,3,0,3,276,3,1,1,2,1,2,1,1,0,0,1,1
3550,3,2,3,80,16,4,1,2,26,3,0,3,276,3,1,1,2,1,2,1,0,0,0,1,1
3551,3,2,3,80,16,2,24,2,26,3,0,3,276,3,1,1,2,1,2,1,1,0,0,1,1
3552,2,4,3,55,16,2,24,2,26,3,0,3,276,3,1,1,2,1,2,1,0,0,1,0,1
3553,2,4,3,55,16,1,24,2,26,3,0,3,276,3,1,1,2,1,2,1,1,0,0,1,0
3554,2,4,3,80,16,5,1,2,26,3,0,3,276,3,1,1,2,1,2,1,0,0,0,1,1
3555,1,4,3,55,7,5,1,2,26,3,0,3,276,3,1,1,2,1,2,1,1,1,0,1,1
3556,1,4,3,55,7,2,24,2,26,3,0,3,276,3,1,1,2,1,2,1,1,1,0,1,1
3557,1,4,3,80,7,1,24,2,26,3,0,3,276,3,1,1,2,1,2,1,1,0,0,1,0
3558,1,4,3,80,7,3,1,2,26,3,0,3,276,3,1,1,2,1,2,1,0,0,1,0,1
3559,1,4,3,55,7,4,24,2,26,3,0,3,276,3,1,1,2,1,2,1,0,0,0,1,1
3560,1,4,3,55,7,5,1,2,26,3,0,3,276,3,1,1,2,1,2,1,1,0,0,1,0
3561,3,4,3,55,14,4,24,2,41,5,1,5,772,6,2,6,6,6,2,1,0,0,0,1,1
3562,3,3,3,80,10,5,1,2,41,5,1,5,772,6,2,6,6,6,2,1,0,0,0,1,1
3563,3,3,3,80,10,3,1,2,41,5,1,5,772,6,2,6,6,6,2,1,1,0,0,1,1
3564,3,3,3,80,14,5,1,2,41,5,1,5,772,6,2,6,6,6,2,1,1,0,0,1,0
3565,3,3,3,80,14,5,24,2,41,5,1,5,772,6,2,6,6,6,2,1,1,0,0,1,1
3566,3,3,3,80,16,4,1,2,41,5,1,5,772,6,2,6,6,6,2,1,1,0,0,1,1
3567,3,3,3,55,14,3,24,2,41,5,1,5,772,6,2,6,6,6,2,1,1,0,0,1,1
3568,3,1,3,80,10,4,1,2,41,5,1,5,772,6,2,6,6,6,2,1,1,0,0,1,1
3569,3,1,3,80,10,3,1,2,41,5,1,5,772,6,2,6,6,6,2,1,1,0,0,1,1
3570,3,1,3,80,10,2,24,2,41,5,1,5,772,6,2,6,6,6,2,1,1,0,0,1,0
3571,3,1,3,80,14,4,24,2,41,5,1,5,772,6,2,6,6,6,2,1,0,0,0,1,1
3572,3,1,3,55,14,4,24,2,41,5,1,5,772,6,2,6,6,6,2,1,1,0,0,1,1
3573,3,1,3,55,16,5,1,2,41,5,1,5,772,6,2,6,6,6,2,1,1,0,0,1,0
3574,2,4,3,55,16,2,24,2,41,5,1,5,772,6,2,6,6,6,2,1,0,0,1,0,1
3575,2,4,3,55,16,1,24,2,41,5,1,5,772,6,2,6,6,6,2,1,1,0,0,1,0
3576,2,4,3,80,16,5,1,2,41,5,1,5,772,6,2,6,6,6,2,1,0,0,0,1,1
3577,1,4,3,55,7,5,1,2,41,5,1,5,772,6,2,6,6,6,2,1,1,1,0,1,0
3578,1,4,3,55,7,2,24,2,41,5,1,5,772,6,2,6,6,6,2,1,1,1,0,1,1
3579,1,4,3,80,7,1,24,2,41,5,1,5,772,6,2,6,6,6,2,1,1,0,0,1,0
3580,1,4,3,80,7,3,1,2,41,5,1,5,772,6,2,6,6,6,2,1,0,0,1,0,1
3581,1,4,3,55,7,4,24,2,41,5,1,5,772,6,2,6,6,6,2,1,0,0,0,1,0
3582,1,4,3,55,7,5,1,2,41,5,1,5,772,6,2,6,6,6,2,1,1,0,0,1,0
3583,3,4,3,55,14,4,24,2,26,4,0,3,276,3,2,2,2,2,1,1,0,0,0,1,1
3584,3,3,3,80,10,5,1,2,26,4,0,3,276,3,2,2,2,2,1,1,0,0,0,1,1
3585,3,3,3,80,10,2,24,2,26,4,0,3,276,3,2,2,2,2,1,1,0,0,0,1,1
3586,3,3,3,80,10,3,1,2,26,4,0,3,276,3,2,2,2,2,1,1,1,0,0,1,1
3587,3,3,3,80,14,5,24,2,26,4,0,3,276,3,2,2,2,2,1,1,0,0,0,1,1
3588,3,3,3,80,14,5,1,2,26,4,0,3,276,3,2,2,2,2,1,1,1,0,0,1,0
3589,3,3,3,80,14,5,24,2,26,4,0,3,276,3,2,2,2,2,1,1,1,0,0,1,1
3590,3,3,3,80,14,4,24,2,26,4,0,3,276,3,2,2,2,2,1,1,1,0,0,1,1
3591,3,3,3,80,16,5,1,2,26,4,0,3,276,3,2,2,2,2,1,1,0,0,0,1,1
3592,3,3,3,80,16,4,1,2,26,4,0,3,276,3,2,2,2,2,1,1,1,0,0,1,1
3593,3,3,3,55,14,5,1,2,26,4,0,3,276,3,2,2,2,2,1,1,0,0,0,1,1
3594,3,3,3,55,14,3,24,2,26,4,0,3,276,3,2,2,2,2,1,1,1,0,0,1,1
3595,3,4,3,55,10,5,1,2,26,4,0,3,276,3,2,2,2,2,1,1,0,0,0,1,1
3596,2,4,3,55,16,2,24,2,26,4,0,3,276,3,2,2,2,2,1,1,0,0,1,0,1
3597,2,4,3,55,16,1,24,2,26,4,0,3,276,3,2,2,2,2,1,1,1,0,0,1,0
3598,2,4,3,80,16,5,1,2,26,4,0,3,276,3,2,2,2,2,1,1,0,0,0,1,0
3599,1,4,3,55,7,5,1,2,26,4,0,3,276,3,2,2,2,2,1,1,1,1,0,1,1
3600,1,4,3,55,7,2,24,2,26,4,0,3,276,3,2,2,2,2,1,1,1,1,0,1,1
3601,1,4,3,80,7,1,24,2,26,4,0,3,276,3,2,2,2,2,1,1,1,0,0,1,1
3602,1,4,3,80,7,3,1,2,26,4,0,3,276,3,2,2,2,2,1,1,0,0,1,0,0
3603,1,4,3,55,7,4,24,2,26,4,0,3,276,3,2,2,2,2,1,1,0,0,0,1,1
3604,1,4,3,55,7,5,1,2,26,4,0,3,276,3,2,2,2,2,1,1,1,0,0,1,0
3605,3,4,3,55,14,4,24,1,21,5,0,3,855,3,0,0,2,2,1,1,0,0,0,1,0
3606,3,3,3,80,10,5,1,1,21,5,0,3,855,3,0,0,2,2,1,1,0,0,0,1,0
3607,3,3,3,80,10,3,1,1,21,5,0,3,855,3,0,0,2,2,1,1,1,0,0,1,0
3608,3,3,3,80,14,5,1,1,21,5,0,3,855,3,0,0,2,2,1,1,1,0,0,1,0
3609,3,3,3,80,14,5,24,1,21,5,0,3,855,3,0,0,2,2,1,1,1,0,0,1,0
3610,3,3,3,80,16,4,1,1,21,5,0,3,855,3,0,0,2,2,1,1,1,0,0,1,0
3611,3,3,3,55,14,3,24,1,21,5,0,3,855,3,0,0,2,2,1,1,1,0,0,1,0
3612,3,2,3,80,10,5,1,1,21,5,0,3,855,3,0,0,2,2,1,1,0,0,0,1,0
3613,3,2,3,80,10,1,24,1,21,5,0,3,855,3,0,0,2,2,1,1,0,0,0,1,0
3614,3,2,3,80,10,2,1,1,21,5,0,3,855,3,0,0,2,2,1,1,0,0,0,1,0
3615,3,2,3,80,10,5,1,1,21,5,0,3,855,3,0,0,2,2,1,1,1,0,0,1,0
3616,3,2,3,80,16,4,1,1,21,5,0,3,855,3,0,0,2,2,1,1,0,0,0,1,0
3617,3,2,3,80,16,2,24,1,21,5,0,3,855,3,0,0,2,2,1,1,1,0,0,1,0
3618,2,4,3,55,16,2,24,1,21,5,0,3,855,3,0,0,2,2,1,1,0,0,1,0,0
3619,2,4,3,55,16,1,24,1,21,5,0,3,855,3,0,0,2,2,1,1,1,0,0,1,0
3620,2,4,3,80,16,5,1,1,21,5,0,3,855,3,0,0,2,2,1,1,0,0,0,1,0
3621,1,4,3,55,7,5,1,1,21,5,0,3,855,3,0,0,2,2,1,1,1,1,0,1,0
3622,1,4,3,55,7,2,24,1,21,5,0,3,855,3,0,0,2,2,1,1,1,1,0,1,0
3623,1,4,3,80,7,1,24,1,21,5,0,3,855,3,0,0,2,2,1,1,1,0,0,1,0
3624,1,4,3,80,7,3,1,1,21,5,0,3,855,3,0,0,2,2,1,1,0,0,1,0,0
3625,1,4,3,55,7,4,24,1,21,5,0,3,855,3,0,0,2,2,1,1,0,0,0,1,0
3626,1,4,3,55,7,5,1,1,21,5,0,3,855,3,0,0,2,2,1,1,1,0,0,1,0
3627,3,4,3,55,14,4,24,2,55,5,1,4,564,3,0,0,1,2,0,1,0,0,0,1,1
3628,3,3,3,80,10,5,1,2,55,5,1,4,564,3,0,0,1,2,0,1,0,0,0,1,0
3629,3,3,3,80,10,3,1,2,55,5,1,4,564,3,0,0,1,2,0,1,1,0,0,1,1
3630,3,3,3,80,14,5,1,2,55,5,1,4,564,3,0,0,1,2,0,1,1,0,0,1,1
3631,3,3,3,80,14,5,24,2,55,5,1,4,564,3,0,0,1,2,0,1,1,0,0,1,0
3632,3,3,3,80,16,4,1,2,55,5,1,4,564,3,0,0,1,2,0,1,1,0,0,1,0
3633,3,3,3,55,14,3,24,2,55,5,1,4,564,3,0,0,1,2,0,1,1,0,0,1,1
3634,3,1,3,80,10,4,1,2,55,5,1,4,564,3,0,0,1,2,0,1,1,0,0,1,0
3635,3,1,3,80,10,3,1,2,55,5,1,4,564,3,0,0,1,2,0,1,1,0,0,1,1
3636,3,1,3,80,10,2,24,2,55,5,1,4,564,3,0,0,1,2,0,1,1,0,0,1,0
3637,3,1,3,80,14,4,24,2,55,5,1,4,564,3,0,0,1,2,0,1,0,0,0,1,1
3638,3,1,3,55,14,4,24,2,55,5,1,4,564,3,0,0,1,2,0,1,1,0,0,1,0
3639,3,1,3,55,16,5,1,2,55,5,1,4,564,3,0,0,1,2,0,1,1,0,0,1,0
3640,2,4,3,55,16,2,24,2,55,5,1,4,564,3,0,0,1,2,0,1,0,0,1,0,0
3641,2,4,3,55,16,1,24,2,55,5,1,4,564,3,0,0,1,2,0,1,1,0,0,1,0
3642,2,4,3,80,16,5,1,2,55,5,1,4,564,3,0,0,1,2,0,1,0,0,0,1,0
3643,1,4,3,55,7,5,1,2,55,5,1,4,564,3,0,0,1,2,0,1,1,1,0,1,0
3644,1,4,3,55,7,2,24,2,55,5,1,4,564,3,0,0,1,2,0,1,1,1,0,1,0
3645,1,4,3,80,7,1,24,2,55,5,1,4,564,3,0,0,1,2,0,1,1,0,0,1,0
3646,1,4,3,80,7,3,1,2,55,5,1,4,564,3,0,0,1,2,0,1,0,0,1,0,1
3647,1,4,3,55,7,4,24,2,55,5,1,4,564,3,0,0,1,2,0,1,0,0,0,1,1
3648,1,4,3,55,7,5,1,2,55,5,1,4,564,3,0,0,1,2,0,1,1,0,0,1,0
3649,3,4,3,55,14,4,24,2,21,4,0,3,1072,2,0,6,6,6,0,1,0,0,0,1,0
3650,3,3,3,80,10,5,1,2,21,4,0,3,1072,2,0,6,6,6,0,1,0,0,0,1,0
3651,3,3,3,80,10,2,24,2,21,4,0,3,1072,2,0,6,6,6,0,1,0,0,0,1,0
3652,3,3,3,80,10,3,1,2,21,4,0,3,1072,2,0,6,6,6,0,1,1,0,0,1,0
3653,3,3,3,80,14,5,24,2,21,4,0,3,1072,2,0,6,6,6,0,1,0,0,0,1,0
3654,3,3,3,80,14,5,1,2,21,4,0,3,1072,2,0,6,6,6,0,1,1,0,0,1,0
3655,3,3,3,80,14,5,24,2,21,4,0,3,1072,2,0,6,6,6,0,1,1,0,0,1,0
3656,3,3,3,80,14,4,24,2,21,4,0,3,1072,2,0,6,6,6,0,1,1,0,0,1,0
3657,3,3,3,80,16,5,1,2,21,4,0,3,1072,2,0,6,6,6,0,1,0,0,0,1,0
3658,3,3,3,80,16,4,1,2,21,4,0,3,1072,2,0,6,6,6,0,1,1,0,0,1,0
3659,3,3,3,55,14,5,1,2,21,4,0,3,1072,2,0,6,6,6,0,1,0,0,0,1,0
3660,3,3,3,55,14,3,24,2,21,4,0,3,1072,2,0,6,6,6,0,1,1,0,0,1,1
3661,3,4,3,55,10,5,1,2,21,4,0,3,1072,2,0,6,6,6,0,1,0,0,0,1,0
3662,2,4,3,55,16,2,24,2,21,4,0,3,1072,2,0,6,6,6,0,1,0,0,1,0,1
3663,2,4,3,55,16,1,24,2,21,4,0,3,1072,2,0,6,6,6,0,1,1,0,0,1,1
3664,2,4,3,80,16,5,1,2,21,4,0,3,1072,2,0,6,6,6,0,1,0,0,0,1,0
3665,1,4,3,55,7,5,1,2,21,4,0,3,1072,2,0,6,6,6,0,1,1,1,0,1,0
3666,1,4,3,55,7,2,24,2,21,4,0,3,1072,2,0,6,6,6,0,1,1,1,0,1,1
3667,1,4,3,80,7,1,24,2,21,4,0,3,1072,2,0,6,6,6,0,1,1,0,0,1,0
3668,1,4,3,80,7,3,1,2,21,4,0,3,1072,2,0,6,6,6,0,1,0,0,1,0,1
3669,1,4,3,55,7,4,24,2,21,4,0,3,1072,2,0,6,6,6,0,1,0,0,0,1,1
3670,1,4,3,55,7,5,1,2,21,4,0,3,1072,2,0,6,6,6,0,1,1,0,0,1,0
3671,3,4,3,55,14,4,24,2,26,5,0,5,222,9,0,2,2,6,1,1,0,0,0,1,1
3672,3,3,3,80,10,5,1,2,26,5,0,5,222,9,0,2,2,6,1,1,0,0,0,1,1
3673,3,3,3,80,10,3,1,2,26,5,0,5,222,9,0,2,2,6,1,1,1,0,0,1,0
3674,3,3,3,80,14,5,1,2,26,5,0,5,222,9,0,2,2,6,1,1,1,0,0,1,1
3675,3,3,3,80,14,5,24,2,26,5,0,5,222,9,0,2,2,6,1,1,1,0,0,1,1
3676,3,3,3,80,16,4,1,2,26,5,0,5,222,9,0,2,2,6,1,1,1,0,0,1,1
3677,3,3,3,55,14,3,24,2,26,5,0,5,222,9,0,2,2,6,1,1,1,0,0,1,1
3678,3,2,3,80,10,5,1,2,26,5,0,5,222,9,0,2,2,6,1,1,0,0,0,1,1
3679,3,2,3,80,10,1,24,2,26,5,0,5,222,9,0,2,2,6,1,1,0,0,0,1,0
3680,3,2,3,80,10,2,1,2,26,5,0,5,222,9,0,2,2,6,1,1,0,0,0,1,0
3681,3,2,3,80,10,5,1,2,26,5,0,5,222,9,0,2,2,6,1,1,1,0,0,1,1
3682,3,2,3,80,16,4,1,2,26,5,0,5,222,9,0,2,2,6,1,1,0,0,0,1,1
3683,3,2,3,80,16,2,24,2,26,5,0,5,222,9,0,2,2,6,1,1,1,0,0,1,1
3684,2,4,3,55,16,2,24,2,26,5,0,5,222,9,0,2,2,6,1,1,0,0,1,0,1
3685,2,4,3,55,16,1,24,2,26,5,0,5,222,9,0,2,2,6,1,1,1,0,0,1,0
3686,2,4,3,80,16,5,1,2,26,5,0,5,222,9,0,2,2,6,1,1,0,0,0,1,0
3687,1,4,3,55,7,5,1,2,26,5,0,5,222,9,0,2,2,6,1,1,1,1,0,1,0
3688,1,4,3,55,7,2,24,2,26,5,0,5,222,9,0,2,2,6,1,1,1,1,0,1,0
3689,1,4,3,80,7,1,24,2,26,5,0,5,222,9,0,2,2,6,1,1,1,0,0,1,0
3690,1,4,3,80,7,3,1,2,26,5,0,5,222,9,0,2,2,6,1,1,0,0,1,0,1
3691,1,4,3,55,7,4,24,2,26,5,0,5,222,9,0,2,2,6,1,1,0,0,0,1,0
3692,1,4,3,55,7,5,1,2,26,5,0,5,222,9,0,2,2,6,1,1,1,0,0,1,0
3693,3,4,3,55,14,4,24,1,55,4,0,5,1368,7,2,0,2,6,2,1,0,0,0,1,1
3694,3,3,3,80,10,5,1,1,55,4,0,5,1368,7,2,0,2,6,2,1,0,0,0,1,0
3695,3,3,3,80,10,2,24,1,55,4,0,5,1368,7,2,0,2,6,2,1,0,0,0,1,1
3696,3,3,3,80,10,3,1,1,55,4,0,5,1368,7,2,0,2,6,2,1,1,0,0,1,1
3697,3,3,3,80,14,5,24,1,55,4,0,5,1368,7,2,0,2,6,2,1,0,0,0,1,0
3698,3,3,3,80,14,5,1,1,55,4,0,5,1368,7,2,0,2,6,2,1,1,0,0,1,0
3699,3,3,3,80,14,5,24,1,55,4,0,5,1368,7,2,0,2,6,2,1,1,0,0,1,0
3700,3,3,3,80,14,4,24,1,55,4,0,5,1368,7,2,0,2,6,2,1,1,0,0,1,1
3701,3,3,3,80,16,5,1,1,55,4,0,5,1368,7,2,0,2,6,2,1,0,0,0,1,0
3702,3,3,3,80,16,4,1,1,55,4,0,5,1368,7,2,0,2,6,2,1,1,0,0,1,1
3703,3,3,3,55,14,5,1,1,55,4,0,5,1368,7,2,0,2,6,2,1,0,0,0,1,0
3704,3,3,3,55,14,3,24,1,55,4,0,5,1368,7,2,0,2,6,2,1,1,0,0,1,1
3705,3,4,3,55,10,5,1,1,55,4,0,5,1368,7,2,0,2,6,2,1,0,0,0,1,0
3706,2,4,3,55,16,2,24,1,55,4,0,5,1368,7,2,0,2,6,2,1,0,0,1,0,1
3707,2,4,3,55,16,1,24,1,55,4,0,5,1368,7,2,0,2,6,2,1,1,0,0,1,0
3708,2,4,3,80,16,5,1,1,55,4,0,5,1368,7,2,0,2,6,2,1,0,0,0,1,0
3709,1,4,3,55,7,5,1,1,55,4,0,5,1368,7,2,0,2,6,2,1,1,1,0,1,0
3710,1,4,3,55,7,2,24,1,55,4,0,5,1368,7,2,0,2,6,2,1,1,1,0,1,1
3711,1,4,3,80,7,1,24,1,55,4,0,5,1368,7,2,0,2,6,2,1,1,0,0,1,0
3712,1,4,3,80,7,3,1,1,55,4,0,5,1368,7,2,0,2,6,2,1,0,0,1,0,1
3713,1,4,3,55,7,4,24,1,55,4,0,5,1368,7,2,0,2,6,2,1,0,0,0,1,1
3714,1,4,3,55,7,5,1,1,55,4,0,5,1368,7,2,0,2,6,2,1,1,0,0,1,0
3715,3,4,3,55,14,4,24,2,26,4,0,5,564,2,0,0,2,1,1,1,0,0,0,1,1
3716,3,3,3,80,10,5,1,2,26,4,0,5,564,2,0,0,2,1,1,1,0,0,0,1,0
3717,3,3,3,80,10,2,24,2,26,4,0,5,564,2,0,0,2,1,1,1,0,0,0,1,0
3718,3,3,3,80,10,3,1,2,26,4,0,5,564,2,0,0,2,1,1,1,1,0,0,1,1
3719,3,3,3,80,14,5,24,2,26,4,0,5,564,2,0,0,2,1,1,1,0,0,0,1,0
3720,3,3,3,80,14,5,1,2,26,4,0,5,564,2,0,0,2,1,1,1,1,0,0,1,0
3721,3,3,3,80,14,5,24,2,26,4,0,5,564,2,0,0,2,1,1,1,1,0,0,1,0
3722,3,3,3,80,14,4,24,2,26,4,0,5,564,2,0,0,2,1,1,1,1,0,0,1,1
3723,3,3,3,80,16,5,1,2,26,4,0,5,564,2,0,0,2,1,1,1,0,0,0,1,0
3724,3,3,3,80,16,4,1,2,26,4,0,5,564,2,0,0,2,1,1,1,1,0,0,1,1
3725,3,3,3,55,14,5,1,2,26,4,0,5,564,2,0,0,2,1,1,1,0,0,0,1,0
3726,3,3,3,55,14,3,24,2,26,4,0,5,564,2,0,0,2,1,1,1,1,0,0,1,1
3727,3,4,3,55,10,5,1,2,26,4,0,5,564,2,0,0,2,1,1,1,0,0,0,1,0
3728,2,4,3,55,16,2,24,2,26,4,0,5,564,2,0,0,2,1,1,1,0,0,1,0,0
3729,2,4,3,55,16,1,24,2,26,4,0,5,564,2,0,0,2,1,1,1,1,0,0,1,1
3730,2,4,3,80,16,5,1,2,26,4,0,5,564,2,0,0,2,1,1,1,0,0,0,1,0
3731,1,4,3,55,7,5,1,2,26,4,0,5,564,2,0,0,2,1,1,1,1,1,0,1,0
3732,1,4,3,55,7,2,24,2,26,4,0,5,564,2,0,0,2,1,1,1,1,1,0,1,0
3733,1,4,3,80,7,1,24,2,26,4,0,5,564,2,0,0,2,1,1,1,1,0,0,1,1
3734,1,4,3,80,7,3,1,2,26,4,0,5,564,2,0,0,2,1,1,1,0,0,1,0,1
3735,1,4,3,55,7,4,24,2,26,4,0,5,564,2,0,0,2,1,1,1,0,0,0,1,1
3736,1,4,3,55,7,5,1,2,26,4,0,5,564,2,0,0,2,1,1,1,1,0,0,1,0
3737,3,4,3,55,14,4,24,1,26,5,1,5,1368,3,1,2,2,2,2,1,0,0,0,1,1
3738,3,3,3,80,10,5,1,1,26,5,1,5,1368,3,1,2,2,2,2,1,0,0,0,1,1
3739,3,3,3,80,10,3,1,1,26,5,1,5,1368,3,1,2,2,2,2,1,1,0,0,1,1
3740,3,3,3,80,14,5,1,1,26,5,1,5,1368,3,1,2,2,2,2,1,1,0,0,1,0
3741,3,3,3,80,14,5,24,1,26,5,1,5,1368,3,1,2,2,2,2,1,1,0,0,1,1
3742,3,3,3,80,16,4,1,1,26,5,1,5,1368,3,1,2,2,2,2,1,1,0,0,1,1
3743,3,3,3,55,14,3,24,1,26,5,1,5,1368,3,1,2,2,2,2,1,1,0,0,1,1
3744,3,1,3,80,10,4,1,1,26,5,1,5,1368,3,1,2,2,2,2,1,1,0,0,1,0
3745,3,1,3,80,10,3,1,1,26,5,1,5,1368,3,1,2,2,2,2,1,1,0,0,1,1
3746,3,1,3,80,10,2,24,1,26,5,1,5,1368,3,1,2,2,2,2,1,1,0,0,1,1
3747,3,1,3,80,14,4,24,1,26,5,1,5,1368,3,1,2,2,2,2,1,0,0,0,1,1
3748,3,1,3,55,14,4,24,1,26,5,1,5,1368,3,1,2,2,2,2,1,1,0,0,1,1
3749,3,1,3,55,16,5,1,1,26,5,1,5,1368,3,1,2,2,2,2,1,1,0,0,1,0
3750,2,4,3,55,16,2,24,1,26,5,1,5,1368,3,1,2,2,2,2,1,0,0,1,0,1
3751,2,4,3,55,16,1,24,1,26,5,1,5,1368,3,1,2,2,2,2,1,1,0,0,1,1
3752,2,4,3,80,16,5,1,1,26,5,1,5,1368,3,1,2,2,2,2,1,0,0,0,1,0
3753,1,4,3,55,7,5,1,1,26,5,1,5,1368,3,1,2,2,2,2,1,1,1,0,1,0
3754,1,4,3,55,7,2,24,1,26,5,1,5,1368,3,1,2,2,2,2,1,1,1,0,1,0
3755,1,4,3,80,7,1,24,1,26,5,1,5,1368,3,1,2,2,2,2,1,1,0,0,1,1
3756,1,4,3,80,7,3,1,1,26,5,1,5,1368,3,1,2,2,2,2,1,0,0,1,0,1
3757,1,4,3,55,7,4,24,1,26,5,1,5,1368,3,1,2,2,2,2,1,0,0,0,1,1
